timestamp, a_x, a_y, a_z, alpha_x, alpha_y, alpha_z
65724.75032454167, 0.2346343994140625, -0.9214630126953125, -0.586029052734375, -0.01062228437513113, 1.3308359384536743, 0.4417928457260132
65724.76039454168, 0.2633056640625, -0.9071807861328125, -0.6058807373046875, -0.11348181962966919, 1.2811884880065918, 0.4843735992908478
65724.77046454167, 0.28521728515625, -0.8802337646484375, -0.626983642578125, -0.20114615559577942, 1.197056770324707, 0.5438052415847778
65724.78053454167, 0.297698974609375, -0.8438720703125, -0.6480865478515625, -0.2545526623725891, 1.0978537797927856, 0.6115427613258362
65724.79060454167, 0.3026275634765625, -0.800537109375, -0.6688385009765625, -0.2814665734767914, 1.0267151594161987, 0.6822344660758972
65724.80067354167, 0.285491943359375, -0.7569580078125, -0.6869354248046875, -0.24863778054714203, 0.9872745275497437, 0.7418312430381775
65724.81074354168, 0.2503662109375, -0.7158355712890625, -0.7068634033203125, -0.1698303073644638, 0.9758285284042358, 0.7833539247512817
65724.82081354166, 0.2058868408203125, -0.6876373291015625, -0.71368408203125, -0.05465206131339073, 0.9814193248748779, 0.8007313013076782
65724.83088354167, 0.1644744873046875, -0.687042236328125, -0.701446533203125, 0.0895162969827652, 0.9975021481513977, 0.805904746055603
65724.84095254166, 0.1382904052734375, -0.701019287109375, -0.6727447509765625, 0.2217331975698471, 1.0106546878814697, 0.7988090515136719
65724.85102254167, 0.12109375, -0.733062744140625, -0.6305389404296875, 0.3142833709716797, 1.0299674272537231, 0.7807126045227051
65724.86109254167, 0.11181640625, -0.7684783935546875, -0.5817413330078125, 0.35241052508354187, 1.061743140220642, 0.7460494041442871
65724.87116254168, 0.1062774658203125, -0.79901123046875, -0.539886474609375, 0.33930668234825134, 1.0913416147232056, 0.7025792002677917
65724.88123154167, 0.10394287109375, -0.821563720703125, -0.5217437744140625, 0.2850234806537628, 1.1281195878982544, 0.6508699059486389
65724.89130154168, 0.1026153564453125, -0.8312530517578125, -0.5324554443359375, 0.22462113201618195, 1.139136791229248, 0.5973107814788818
65724.90137154167, 0.1068878173828125, -0.8276824951171875, -0.5429229736328125, 0.17854391038417816, 1.121364712715149, 0.5642204880714417
65724.91144154167, 0.1117706298828125, -0.8181915283203125, -0.557647705078125, 0.15331631898880005, 1.0941996574401855, 0.5447751879692078
65724.92151054167, 0.114471435546875, -0.809356689453125, -0.5697174072265625, 0.13170289993286133, 1.054692268371582, 0.5296313762664795
65724.93158054167, 0.1215667724609375, -0.80950927734375, -0.5840911865234375, 0.10243875533342361, 1.0433974266052246, 0.520861029624939
65724.94165054167, 0.1315460205078125, -0.80670166015625, -0.5990142822265625, 0.08052946627140045, 1.0403380393981934, 0.5210128426551819
65724.95172054168, 0.1368865966796875, -0.8001556396484375, -0.6134490966796875, 0.08041361719369888, 1.032883644104004, 0.5305424332618713
65724.96179054167, 0.142303466796875, -0.7916412353515625, -0.6293487548828125, 0.09087184816598892, 1.0351933240890503, 0.5514397025108337
65724.97185954166, 0.14837646484375, -0.7892303466796875, -0.6423797607421875, 0.10750968009233475, 1.0361653566360474, 0.5746443867683411
65724.98192954167, 0.1506500244140625, -0.792694091796875, -0.64471435546875, 0.13198520243167877, 1.0256041288375854, 0.6081315279006958
65724.99199954167, 0.1497802734375, -0.7969207763671875, -0.644195556640625, 0.16670483350753784, 1.010172724723816, 0.6448301076889038
65725.00206954168, 0.139923095703125, -0.786376953125, -0.6360015869140625, 0.2001570612192154, 0.9949540495872498, 0.6796181797981262
65725.01213854167, 0.1202545166015625, -0.7826690673828125, -0.6137847900390625, 0.2332785278558731, 0.986868679523468, 0.705188512802124
65725.02220854168, 0.0906829833984375, -0.7892608642578125, -0.5870361328125, 0.2550770342350006, 1.0042802095413208, 0.710482120513916
