timestamp, frame, x, y, z, qx, qy, qz, qw, fx, fy, cx, cy, distortion_center_x, distortion_center_y
65622.307227166, 000030, 0.21124111, 0.009660203, -0.0006458461, 0.62915224, -0.3194076, -0.331638, 0.6262288, 1600.1476, 1600.1476, 955.49286, 717.73114, , 
65622.323896333, 000031, 0.21138924, 0.009474676, 0.00015003979, 0.6290637, -0.31918585, -0.33142158, 0.6265452, 1600.1476, 1600.1476, 955.4938, 717.7318, , 
65622.357234666, 000032, 0.21169823, 0.009055164, 0.0017181039, 0.62837666, -0.3192546, -0.33109313, 0.6273727, 1600.1476, 1600.1476, 955.49426, 717.7343, , 
65622.373903833, 000033, 0.21185619, 0.008791108, -2.1263957e-05, 0.6275128, -0.31865567, -0.33177698, 0.6281801, 1600.1476, 1600.1476, 955.4943, 717.7361, , 
65622.407242291, 000034, 0.21219176, 0.008481201, 0.00042890012, 0.6272272, -0.3185955, -0.33149606, 0.628644, 1600.1476, 1600.1476, 955.4947, 717.7375, , 
65622.423911291, 000035, 0.21235003, 0.008335635, 0.0010782988, 0.6271982, -0.31869116, -0.33113497, 0.6288147, 1600.1476, 1600.1476, 955.4952, 717.73804, , 
65622.457249791, 000036, 0.21273494, 0.008014012, 0.0023958534, 0.62684983, -0.31920058, -0.33050343, 0.6292358, 1600.1476, 1600.1476, 955.4955, 717.74036, , 
65622.473919041, 000037, 0.21272774, 0.00800642, 0.0002385974, 0.626075, -0.31872624, -0.331102, 0.62993264, 1600.1476, 1600.1476, 955.4954, 717.74115, , 
65622.490588083, 000038, 0.21286577, 0.007972043, -2.090633e-05, 0.6261254, -0.31881365, -0.33090654, 0.629941, 1600.1476, 1600.1476, 955.4955, 717.74146, , 
65622.523926541, 000039, 0.21309915, 0.007837359, 0.0007805377, 0.6267137, -0.3192668, -0.3297314, 0.6297426, 1600.1476, 1600.1476, 955.4966, 717.74146, , 
65622.540595791, 000040, 0.21314122, 0.0077017355, 0.0012645841, 0.6268511, -0.31934798, -0.32907873, 0.629906, 1600.1476, 1600.1476, 955.4976, 717.7422, , 
65622.573934, 000041, 0.21300729, 0.007197302, -0.00032180548, 0.62601227, -0.31826332, -0.329237, 0.63120514, 1600.1476, 1600.1476, 955.4993, 717.74396, , 
65622.590603291, 000042, 0.2129067, 0.0069491826, -0.0006209314, 0.6257477, -0.31764612, -0.3292156, 0.6317893, 1600.1476, 1600.1476, 955.5006, 717.7452, , 
65622.623941708, 000043, 0.21273556, 0.006337758, 8.839369e-05, 0.6260008, -0.316838, -0.32799673, 0.6325779, 1600.1476, 1600.1476, 955.50366, 717.7466, , 
65622.640610708, 000044, 0.21267933, 0.005867217, 0.00057342934, 0.6264312, -0.31666782, -0.32684147, 0.63283485, 1600.1476, 1600.1476, 955.5062, 717.74756, , 
