timestamp, frame, x, y, z, qx, qy, qz, qw, fx, fy, cx, cy, distortion_center_x, distortion_center_y
65766.5712735, 000112, 0.36131006, -0.033589646, 0.07779164, 0.58599514, -0.670087, 0.40825945, -0.20228039, 1598.7919, 1598.7919, 955.3023, 717.66296, , 
65766.587942666, 000113, 0.36345947, -0.033147316, 0.078544036, 0.5850263, -0.668842, 0.41056582, -0.20452468, 1598.7919, 1598.7919, 955.3023, 717.6611, , 
65766.604611708, 000114, 0.36559528, -0.0326597, 0.07912211, 0.58419555, -0.6675807, 0.41272926, -0.20665447, 1598.7919, 1598.7919, 955.3024, 717.65906, , 
65766.637950208, 000115, 0.36917555, -0.03230182, 0.07797795, 0.5831281, -0.6652405, 0.4160335, -0.21055357, 1598.7919, 1598.7919, 955.30206, 717.6545, , 
65766.654619416, 000116, 0.37123346, -0.03180595, 0.07790099, 0.58255374, -0.66400707, 0.41761383, -0.2128955, 1598.7919, 1598.7919, 955.3018, 717.6527, , 
65766.671288625, 000117, 0.37331092, -0.031261135, 0.077750616, 0.5817795, -0.6627992, 0.41931558, -0.2154165, 1598.7919, 1598.7919, 955.3014, 717.6508, , 
65766.687957666, 000118, 0.37541717, -0.030707136, 0.0774199, 0.5807292, -0.6616971, 0.42120236, -0.21794303, 1598.7919, 1598.7919, 955.30115, 717.6498, , 
65766.704626916, 000119, 0.37748635, -0.03014075, 0.07690293, 0.579464, -0.66062295, 0.42326087, -0.22056498, 1598.7919, 1598.7919, 955.301, 717.649, , 
65766.737965375, 000120, 0.38089365, -0.029364072, 0.07472341, 0.5768611, -0.6582288, 0.4274173, -0.22645217, 1598.7919, 1598.7919, 955.3003, 717.6473, , 
65766.754634375, 000121, 0.38249207, -0.02872413, 0.07377925, 0.5756067, -0.656695, 0.42957962, -0.22997825, 1598.34, 1598.34, 955.29987, 717.64624, , 
65766.771303625, 000122, 0.3839891, -0.028033275, 0.0727931, 0.57440376, -0.655003, 0.4317981, -0.23362698, 1598.34, 1598.34, 955.2994, 717.64496, , 
65766.787972791, 000123, 0.3854395, -0.02732265, 0.07174439, 0.5732822, -0.6532578, 0.43399784, -0.23716603, 1598.34, 1598.34, 955.2988, 717.6428, , 
65766.804642083, 000124, 0.3868825, -0.026612662, 0.07066488, 0.5722742, -0.6515249, 0.43606025, -0.24055944, 1598.7919, 1598.7919, 955.29834, 717.6412, , 
65766.837980333, 000125, 0.39055514, -0.025425196, 0.06815723, 0.570633, -0.6484137, 0.43931252, -0.24686491, 1598.7919, 1598.7919, 955.2972, 717.6378, , 
65766.854649541, 000126, 0.39240837, -0.024774581, 0.067065224, 0.5697648, -0.64723504, 0.44057456, -0.24969791, 1598.7919, 1598.7919, 955.2966, 717.6373, , 
65766.871318833, 000127, 0.3944649, -0.024158929, 0.06596907, 0.56851566, -0.6465785, 0.4418387, -0.25200135, 1598.7919, 1598.7919, 955.29626, 717.6377, , 
65766.887988, 000128, 0.3966726, -0.023589134, 0.06490086, 0.56664914, -0.6463607, 0.4434258, -0.2539687, 1598.7919, 1598.7919, 955.296, 717.639, , 
65766.921326333, 000129, 0.40092042, -0.022869479, 0.063043326, 0.5621871, -0.6458209, 0.44693848, -0.25905004, 1598.7919, 1598.7919, 955.2958, 717.6439, , 
65766.937995458, 000130, 0.4025308, -0.022478867, 0.062390175, 0.56016845, -0.6449959, 0.44838196, -0.26295483, 1598.7919, 1598.7919, 955.29486, 717.647, , 
65766.954664708, 000131, 0.40388405, -0.022053823, 0.06183496, 0.55835325, -0.6439556, 0.4495186, -0.2673874, 1598.7919, 1598.7919, 955.2938, 717.64923, , 
65766.971333958, 000132, 0.40518415, -0.02164751, 0.061254617, 0.5566425, -0.6428996, 0.45051605, -0.2717804, 1598.7919, 1598.7919, 955.2928, 717.6515, , 
65766.988002958, 000133, 0.4065302, -0.021258555, 0.060594145, 0.5550051, -0.64188844, 0.45153677, -0.27579534, 1598.34, 1598.34, 955.2916, 717.65436, , 
65767.021341458, 000134, 0.40956765, -0.020582348, 0.058765296, 0.55225873, -0.63975424, 0.4539989, -0.28215215, 1598.7919, 1598.7919, 955.2904, 717.6565, , 
65767.038010666, 000135, 0.41119373, -0.020224776, 0.057832096, 0.5510387, -0.6386744, 0.45556554, -0.2844496, 1598.7919, 1598.7919, 955.2902, 717.6565, , 
65767.054679708, 000136, 0.41290048, -0.019865338, 0.05693381, 0.5497563, -0.63766795, 0.457392, -0.28625193, 1598.7919, 1598.7919, 955.2902, 717.6558, , 
65767.071348916, 000137, 0.41467696, -0.019532759, 0.056054868, 0.5483506, -0.6367618, 0.4594344, -0.28769106, 1598.7919, 1598.7919, 955.2904, 717.65497, , 
65767.104687416, 000138, 0.41819197, -0.019080147, 0.05457533, 0.54513353, -0.63494766, 0.46376514, -0.29084837, 1598.7919, 1598.7919, 955.291, 717.6535, , 
65767.121356541, 000139, 0.4203027, -0.019493297, 0.054264784, 0.54340625, -0.6341804, 0.4656641, -0.29271445, 1598.7919, 1598.7919, 955.29114, 717.65356, , 
65767.138025583, 000140, 0.42201224, -0.019644063, 0.053957287, 0.541438, -0.6334344, 0.46753198, -0.29499084, 1598.7919, 1598.7919, 955.29114, 717.6543, , 
65767.171364083, 000141, 0.4249069, -0.019857932, 0.053652566, 0.5368956, -0.63189167, 0.47131413, -0.30053145, 1598.7919, 1598.7919, 955.2908, 717.6578, , 
65767.188033291, 000142, 0.42614198, -0.019961938, 0.053675264, 0.5345253, -0.6309014, 0.47332054, -0.30366716, 1598.7919, 1598.7919, 955.29065, 717.65936, , 
65767.204702375, 000143, 0.42724425, -0.02006223, 0.053802382, 0.53217417, -0.62970597, 0.47546974, -0.30690333, 1598.7919, 1598.7919, 955.2904, 717.6606, , 
65767.23804075, 000144, 0.4313193, -0.020106051, 0.054862957, 0.52749383, -0.62689066, 0.4801913, -0.31332856, 1598.7919, 1598.7919, 955.29, 717.6622, , 
65767.25471, 000145, 0.4325074, -0.020254675, 0.05538799, 0.5252159, -0.6255263, 0.4825665, -0.3162192, 1598.7919, 1598.7919, 955.29, 717.6624, , 
65767.27137925, 000146, 0.43362278, -0.020455468, 0.056013294, 0.5229472, -0.62422395, 0.4849646, -0.31887305, 1598.7919, 1598.7919, 955.29, 717.6626, , 
65767.304717541, 000147, 0.43576485, -0.020993717, 0.057663504, 0.5184259, -0.62167954, 0.48960552, -0.3240916, 1598.7919, 1598.7919, 955.29, 717.66296, , 
65767.321386708, 000148, 0.43786532, -0.021753531, 0.059081007, 0.51604843, -0.6203456, 0.49200326, -0.32679978, 1598.7919, 1598.7919, 955.29, 717.6634, , 
65767.338055916, 000149, 0.4391402, -0.022214178, 0.060338147, 0.51376545, -0.6189091, 0.49430943, -0.32962802, 1598.7919, 1598.7919, 955.29, 717.66345, , 
65767.371394166, 000150, 0.44101796, -0.022856113, 0.06293862, 0.50901675, -0.6158658, 0.4991258, -0.3353871, 1598.7919, 1598.7919, 955.28986, 717.6637, , 
65767.388063458, 000151, 0.44182134, -0.023094222, 0.06430587, 0.5065863, -0.61424816, 0.5017148, -0.33815935, 1598.7919, 1598.7919, 955.29, 717.66345, , 
65767.404732666, 000152, 0.44313598, -0.02368816, 0.06578204, 0.50396365, -0.6125644, 0.504671, -0.34072396, 1598.7919, 1598.7919, 955.29, 717.6629, , 
65767.438070916, 000153, 0.44454145, -0.024175081, 0.068667576, -0.4989392, 0.6088343, -0.5104968, 0.34608313, 1598.7919, 1598.7919, 955.2904, 717.6607, , 
65767.454740166, 000154, 0.44494927, -0.024310566, 0.07014593, -0.49638578, 0.60681504, -0.51343745, 0.34893954, 1598.7919, 1598.7919, 955.2905, 717.6595, , 
65767.488078583, 000155, 0.44537878, -0.02457716, 0.073267564, -0.4913482, 0.60282195, -0.5186911, 0.3551651, 1598.7919, 1598.7919, 955.2905, 717.658, , 
