timestamp, a_x, a_y, a_z, alpha_x, alpha_y, alpha_z
65912.94391829167, -0.18939208984375, -0.9167633056640625, 0.45166015625, -0.05603264272212982, -1.2533645629882812, 0.8196301460266113
65912.95398929167, -0.1996307373046875, -0.91107177734375, 0.4580230712890625, -0.07643085718154907, -1.3242435455322266, 0.8121970295906067
65912.96406029168, -0.206451416015625, -0.9049530029296875, 0.4617462158203125, -0.10102514922618866, -1.3726829290390015, 0.8105199933052063
65912.97413029167, -0.2078399658203125, -0.89666748046875, 0.4603729248046875, -0.11276116967201233, -1.401250958442688, 0.8081109523773193
65912.98420129168, -0.2099151611328125, -0.8894195556640625, 0.4524688720703125, -0.1278141587972641, -1.4314645528793335, 0.8003856539726257
65912.99427229167, -0.212799072265625, -0.886871337890625, 0.459442138671875, -0.14851383864879608, -1.4406646490097046, 0.7927032113075256
65913.00434229166, -0.2010040283203125, -0.890350341796875, 0.4670562744140625, -0.16723932325839996, -1.444963812828064, 0.7951676845550537
65913.01441329168, -0.191741943359375, -0.8950347900390625, 0.469207763671875, -0.18370404839515686, -1.4610751867294312, 0.7930142879486084
65913.02448429167, -0.1974639892578125, -0.8935089111328125, 0.475189208984375, -0.2055446356534958, -1.4717408418655396, 0.7894347310066223
65913.03455429168, -0.198944091796875, -0.88958740234375, 0.485321044921875, -0.22602008283138275, -1.4615994691848755, 0.7886746525764465
65913.04462529167, -0.1952362060546875, -0.889862060546875, 0.4877471923828125, -0.2524178624153137, -1.4519623517990112, 0.7895641326904297
65913.05469629167, -0.1988067626953125, -0.8883056640625, 0.48065185546875, -0.27591440081596375, -1.443535566329956, 0.7920368909835815
65913.06476629167, -0.201416015625, -0.8847198486328125, 0.4669647216796875, -0.2927759289741516, -1.4479575157165527, 0.7904949188232422
65913.07483729167, -0.2023162841796875, -0.8795928955078125, 0.44757080078125, -0.28350919485092163, -1.4538757801055908, 0.7839664220809937
65913.08490829167, -0.1990966796875, -0.879547119140625, 0.4295501708984375, -0.2519153356552124, -1.4597547054290771, 0.7811578512191772
65913.09497829167, -0.1974334716796875, -0.881561279296875, 0.424102783203125, -0.22232308983802795, -1.4739190340042114, 0.7835786938667297
65913.10504929167, -0.1958770751953125, -0.8892669677734375, 0.422607421875, -0.19788645207881927, -1.5048681497573853, 0.7850181460380554
65913.11512029167, -0.1923675537109375, -0.895904541015625, 0.418548583984375, -0.1693141907453537, -1.526850938796997, 0.7861904501914978
65913.12519029167, -0.1847076416015625, -0.89569091796875, 0.4180908203125, -0.1411810964345932, -1.5454506874084473, 0.7912672162055969
65913.13526129167, -0.186370849609375, -0.89617919921875, 0.4210662841796875, -0.11826405674219131, -1.5646382570266724, 0.7943745851516724
65913.14533229166, -0.1932373046875, -0.9010009765625, 0.426177978515625, -0.09956759959459305, -1.5797775983810425, 0.8019675612449646
65913.15540229167, -0.18426513671875, -0.8924713134765625, 0.4282684326171875, -0.09510894119739532, -1.58341383934021, 0.8189907670021057
65913.16547329166, -0.1757659912109375, -0.888519287109375, 0.4321441650390625, -0.09854761511087418, -1.567410945892334, 0.8390176892280579
65913.17554429168, -0.1741790771484375, -0.88787841796875, 0.4356689453125, -0.09934815764427185, -1.5575050115585327, 0.8594422936439514
65913.18561429167, -0.18505859375, -0.8739471435546875, 0.4330596923828125, -0.08720094710588455, -1.5603303909301758, 0.8736092448234558
65913.19568529168, -0.203277587890625, -0.86871337890625, 0.4384765625, -0.07865939289331436, -1.5804015398025513, 0.8796695470809937
65913.20575629167, -0.2082366943359375, -0.8737335205078125, 0.4481201171875, -0.08412180095911026, -1.594700813293457, 0.8804402351379395
65913.21582629166, -0.2060699462890625, -0.8748626708984375, 0.4577789306640625, -0.09566181153059006, -1.6053974628448486, 0.8803739547729492
65913.22589729168, -0.2060394287109375, -0.8704986572265625, 0.470489501953125, -0.10761754214763641, -1.6117572784423828, 0.8755102157592773
65913.23596829167, -0.2064208984375, -0.8707122802734375, 0.47308349609375, -0.1156802624464035, -1.6332892179489136, 0.8645433187484741
65913.24603829168, -0.20831298828125, -0.8729400634765625, 0.4779052734375, -0.13064801692962646, -1.655377745628357, 0.8550861477851868
65913.25610929167, -0.2135162353515625, -0.87188720703125, 0.4865264892578125, -0.1464778482913971, -1.6580712795257568, 0.8385846614837646
65913.26618029167, -0.213623046875, -0.8782806396484375, 0.486083984375, -0.15866528451442719, -1.6579309701919556, 0.8277429342269897
65913.27625029167, -0.2170562744140625, -0.880950927734375, 0.4838714599609375, -0.17462587356567383, -1.658423900604248, 0.8102992177009583
65913.28632129167, -0.224151611328125, -0.8807525634765625, 0.4782257080078125, -0.18458102643489838, -1.6433730125427246, 0.79469233751297
65913.29639229167, -0.22894287109375, -0.879425048828125, 0.472930908203125, -0.18268485367298126, -1.6231197118759155, 0.7828471064567566
65913.30646229167, -0.2315216064453125, -0.87725830078125, 0.4741363525390625, -0.18446332216262817, -1.6036304235458374, 0.770566463470459
65913.31653329167, -0.2341156005859375, -0.8759918212890625, 0.4719696044921875, -0.17837560176849365, -1.5896357297897339, 0.7600126266479492
65913.32660429167, -0.233306884765625, -0.87518310546875, 0.4721832275390625, -0.17204579710960388, -1.5806905031204224, 0.7533068060874939
