timestamp, a_x, a_y, a_z, alpha_x, alpha_y, alpha_z
65575.97808929168, -0.026580810546875, -0.889434814453125, -0.48675537109375, -0.018427209928631783, -0.03931038826704025, -0.003612311789765954
65575.98815629167, -0.0289764404296875, -0.894256591796875, -0.4820556640625, -0.012536564841866493, -0.03145512938499451, -0.008588960394263268
65575.99822329167, -0.027099609375, -0.8992767333984375, -0.4764251708984375, -0.019111908972263336, -0.019343337044119835, -0.008378570899367332
65576.00828929167, -0.0237579345703125, -0.9070892333984375, -0.47540283203125, -0.019538547843694687, -0.01038446370512247, -0.011922173202037811
65576.01835629166, -0.018402099609375, -0.90875244140625, -0.4767913818359375, -0.015686018392443657, -0.007114634849131107, -0.008557269349694252
65576.02842329167, -0.0183258056640625, -0.9104461669921875, -0.4773712158203125, -0.005029912106692791, -0.013218866661190987, -0.00376011710613966
65576.03848929168, -0.0213470458984375, -0.9074249267578125, -0.475677490234375, 0.00313001312315464, -0.009844641201198101, -0.007168963085860014
65576.04855629167, -0.0218353271484375, -0.900390625, -0.4729766845703125, 0.011374893598258495, -0.0073407371528446674, -0.012115252204239368
65576.05862329167, -0.022186279296875, -0.8990325927734375, -0.47296142578125, 0.024888571351766586, -0.0021904499735683203, -0.016046877950429916
65576.06869029166, -0.0171966552734375, -0.890869140625, -0.4759674072265625, 0.03640381246805191, 0.01110618095844984, -0.016016250476241112
65576.07875629167, -0.01727294921875, -0.8845367431640625, -0.47662353515625, 0.05100672319531441, 0.013051619753241539, -0.011576761491596699
65576.08882329168, -0.01812744140625, -0.8802032470703125, -0.472930908203125, 0.06523892283439636, 0.010718690231442451, -0.008686965331435204
65576.09889029167, -0.0169830322265625, -0.8814544677734375, -0.466461181640625, 0.0719815120100975, 0.008985771797597408, -0.006025135517120361
65576.10895729167, -0.0162200927734375, -0.886932373046875, -0.4608154296875, 0.07102277874946594, 0.01113121397793293, -0.004291151650249958
65576.11902329167, -0.0151214599609375, -0.892608642578125, -0.4567108154296875, 0.06091341748833656, 0.012261725962162018, -0.0009805759182199836
65576.12909029167, -0.0181884765625, -0.892364501953125, -0.4550628662109375, 0.04315679147839546, 0.005666940473020077, 0.0007225155713967979
65576.13915729168, -0.023681640625, -0.8904571533203125, -0.4549102783203125, 0.039078693836927414, -0.011352523230016232, -0.002311091171577573
65576.14922429167, -0.02618408203125, -0.882720947265625, -0.4524383544921875, 0.03435983881354332, -0.025558622553944588, -0.0024501082953065634
65576.15929029167, -0.0275726318359375, -0.876373291015625, -0.449249267578125, 0.030194386839866638, -0.03519820049405098, -0.007911453023552895
65576.16935729167, -0.02618408203125, -0.8704681396484375, -0.4428863525390625, 0.024096548557281494, -0.04495815187692642, -0.010203635320067406
65576.17942429167, -0.0240325927734375, -0.8682708740234375, -0.438018798828125, 0.01390143483877182, -0.0493992418050766, -0.01197863183915615
65576.18949129168, -0.0314483642578125, -0.8731842041015625, -0.43218994140625, -0.0018194715958088636, -0.05231034383177757, -0.01998542621731758
65576.19955766667, -0.0377960205078125, -0.873565673828125, -0.423828125, -0.01136903464794159, -0.048584580421447754, -0.0349569171667099
65576.20962466668, -0.0371856689453125, -0.8729248046875, -0.422119140625, -0.018791530281305313, -0.04364015534520149, -0.04809775575995445
65576.21969166667, -0.0334014892578125, -0.8730621337890625, -0.4240875244140625, -0.028123779222369194, -0.03737906366586685, -0.05860898643732071
65576.22975866667, -0.0270538330078125, -0.875396728515625, -0.4270172119140625, -0.03802887350320816, -0.027299530804157257, -0.06479897350072861
65576.23982466667, -0.01715087890625, -0.87664794921875, -0.4304962158203125, -0.047687627375125885, -0.017050089314579964, -0.06169478967785835
65576.24989166667, -0.01483154296875, -0.875701904296875, -0.43487548828125, -0.05434686318039894, -0.015079350210726261, -0.05567151680588722
65576.25995866668, -0.01776123046875, -0.87158203125, -0.437835693359375, -0.07012289762496948, -0.02322888933122158, -0.05249090492725372
65576.27002566667, -0.0155181884765625, -0.86859130859375, -0.4404754638671875, -0.08594126999378204, -0.01812068000435829, -0.05048368126153946
65576.28009166667, -0.0161895751953125, -0.8667449951171875, -0.439117431640625, -0.09977240115404129, -0.02101260796189308, -0.04999099671840668
65576.29015866667, -0.0245208740234375, -0.8610382080078125, -0.4342803955078125, -0.1242966502904892, -0.022658441215753555, -0.05311594903469086
65576.30022566667, -0.0306243896484375, -0.8579254150390625, -0.4315948486328125, -0.15241511166095734, -0.028712604194879532, -0.0615437887609005
65576.31029266668, -0.029876708984375, -0.85797119140625, -0.4366912841796875, -0.18040652573108673, -0.03375476598739624, -0.06203647330403328
65576.32035866666, -0.0261688232421875, -0.8526458740234375, -0.4434356689453125, -0.20127718150615692, -0.039804402738809586, -0.05589202791452408
65576.33042566667, -0.024688720703125, -0.8506622314453125, -0.4537200927734375, -0.21309496462345123, -0.036082372069358826, -0.0537460520863533
65576.34049266667, -0.0194244384765625, -0.8441619873046875, -0.4618377685546875, -0.21197962760925293, -0.03508901223540306, -0.046179745346307755
65576.35055966667, -0.02001953125, -0.839385986328125, -0.4671478271484375, -0.20580855011940002, -0.03167324140667915, -0.042573027312755585
65576.36062566667, -0.0292510986328125, -0.841156005859375, -0.464508056640625, -0.19951842725276947, -0.021869612857699394, -0.044973332434892654
65576.37069266666, -0.037811279296875, -0.8460235595703125, -0.4622344970703125, -0.1982174813747406, -0.011884355917572975, -0.04917606711387634
65576.38075966667, -0.0457611083984375, -0.8536834716796875, -0.462738037109375, -0.20199118554592133, -0.004954278469085693, -0.05278358608484268
65576.39082666667, -0.0523681640625, -0.861663818359375, -0.464019775390625, -0.20543278753757477, 0.0019920445047318935, -0.060803163796663284
65576.40089266667, -0.058807373046875, -0.867523193359375, -0.469024658203125, -0.20720244944095612, -0.006052299868315458, -0.06964672356843948
65576.41095966667, -0.0648040771484375, -0.8708343505859375, -0.473175048828125, -0.20188571512699127, -0.019531622529029846, -0.08319022506475449
65576.42102666668, -0.0682220458984375, -0.8762969970703125, -0.475067138671875, -0.19870883226394653, -0.046297457069158554, -0.10452187806367874
65576.43109366667, -0.0667266845703125, -0.8848419189453125, -0.475921630859375, -0.19904598593711853, -0.0661555826663971, -0.12028992921113968
65576.44115966668, -0.068695068359375, -0.88836669921875, -0.4850311279296875, -0.20724986493587494, -0.08916769176721573, -0.13899117708206177
65576.45122666667, -0.0725250244140625, -0.88677978515625, -0.494842529296875, -0.21011781692504883, -0.1242431253194809, -0.16403447091579437
65576.46129366667, -0.0717620849609375, -0.8859405517578125, -0.50262451171875, -0.20844241976737976, -0.15505509078502655, -0.1864713430404663
65576.47136066668, -0.067169189453125, -0.8915252685546875, -0.51348876953125, -0.1990388035774231, -0.1772986203432083, -0.20419840514659882
65576.48142666667, -0.0655670166015625, -0.891204833984375, -0.5245513916015625, -0.17923633754253387, -0.20407164096832275, -0.21141371130943298
65576.49149366668, -0.0625457763671875, -0.8863067626953125, -0.5345458984375, -0.151247039437294, -0.22002317011356354, -0.21921224892139435
65576.50156066667, -0.0623626708984375, -0.8799896240234375, -0.5399017333984375, -0.11237021535634995, -0.22439928352832794, -0.21978561580181122
65576.51162766667, -0.067474365234375, -0.8773193359375, -0.54547119140625, -0.07788121700286865, -0.21786361932754517, -0.21586385369300842
65576.52169366667, -0.07373046875, -0.8707275390625, -0.5521392822265625, -0.03725975379347801, -0.21726654469966888, -0.2164473533630371
65576.53176066666, -0.079925537109375, -0.8648681640625, -0.550750732421875, 0.006842725910246372, -0.22798602283000946, -0.2177906483411789
65576.54182766668, -0.084991455078125, -0.865081787109375, -0.5449371337890625, 0.03815191239118576, -0.23881924152374268, -0.2215598225593567
65576.55189466667, -0.084625244140625, -0.8682708740234375, -0.5321044921875, 0.055642224848270416, -0.24822019040584564, -0.2251415103673935
65576.56196066667, -0.08221435546875, -0.869049072265625, -0.5156707763671875, 0.06308203190565109, -0.2646806538105011, -0.2219046950340271
65576.57202766667, -0.0822601318359375, -0.8671875, -0.4999237060546875, 0.05102590098977089, -0.2795799672603607, -0.222527876496315
65576.58209466666, -0.09149169921875, -0.862396240234375, -0.48809814453125, 0.025767415761947632, -0.30497241020202637, -0.22940176725387573
65576.59216166667, -0.100189208984375, -0.862335205078125, -0.47906494140625, -0.0018756643403321505, -0.32920560240745544, -0.2390242964029312
65576.60222766668, -0.1044464111328125, -0.8590087890625, -0.4752349853515625, -0.03749757260084152, -0.3467757999897003, -0.25423866510391235
65576.61229466667, -0.1115570068359375, -0.8532257080078125, -0.476409912109375, -0.07132371515035629, -0.37183108925819397, -0.27158278226852417
65576.62236166667, -0.1204376220703125, -0.84857177734375, -0.479278564453125, -0.0959148108959198, -0.4057408571243286, -0.28890904784202576
65576.63242866666, -0.124176025390625, -0.845306396484375, -0.4822540283203125, -0.12384258210659027, -0.43847668170928955, -0.30052652955055237
65576.64249466667, -0.1217193603515625, -0.840301513671875, -0.4858551025390625, -0.1373482644557953, -0.468555748462677, -0.30836448073387146
65576.65256166668, -0.1168212890625, -0.83624267578125, -0.488800048828125, -0.15295785665512085, -0.49724680185317993, -0.3136593997478485
65576.66262866667, -0.10870361328125, -0.8372955322265625, -0.490631103515625, -0.15712223947048187, -0.5152550935745239, -0.3124260902404785
65576.67269566667, -0.100738525390625, -0.842010498046875, -0.497833251953125, -0.1529645174741745, -0.5243513584136963, -0.30907049775123596
65576.68276166667, -0.1036529541015625, -0.8422088623046875, -0.5039215087890625, -0.14286154508590698, -0.534829318523407, -0.3100968897342682
65576.69282866667, -0.1093902587890625, -0.8437042236328125, -0.502716064453125, -0.13053511083126068, -0.5527345538139343, -0.32059186697006226
65576.70289566668, -0.109161376953125, -0.851806640625, -0.499664306640625, -0.12808233499526978, -0.5642511248588562, -0.3365769684314728
65576.71296266667, -0.10552978515625, -0.8648529052734375, -0.49456787109375, -0.1365053802728653, -0.5719172954559326, -0.3585110008716583
65576.72302866667, -0.0934600830078125, -0.8762664794921875, -0.4887237548828125, -0.15682609379291534, -0.5817800760269165, -0.3730154037475586
65576.73309566667, -0.081268310546875, -0.885467529296875, -0.4855804443359375, -0.17964725196361542, -0.5872869491577148, -0.3833495080471039
65576.74316266667, -0.0748291015625, -0.888427734375, -0.487060546875, -0.2017967700958252, -0.584067702293396, -0.3908015787601471
65576.75322966668, -0.075653076171875, -0.88507080078125, -0.4931640625, -0.22262509167194366, -0.5653970837593079, -0.40441805124282837
65576.76329566666, -0.0776214599609375, -0.880706787109375, -0.505462646484375, -0.2350926697254181, -0.5510905981063843, -0.4118402898311615
65576.77336266667, -0.078582763671875, -0.8752593994140625, -0.5241241455078125, -0.2329981029033661, -0.530787467956543, -0.4174472987651825
65576.78342966667, -0.07440185546875, -0.87042236328125, -0.538848876953125, -0.22208286821842194, -0.5177757740020752, -0.4177655577659607
65576.79349666667, -0.07086181640625, -0.86846923828125, -0.5516204833984375, -0.2060069590806961, -0.5084094405174255, -0.4163002669811249
65576.80356366668, -0.0712432861328125, -0.865753173828125, -0.561309814453125, -0.18476878106594086, -0.5052415728569031, -0.41033560037612915
65576.81362966666, -0.074859619140625, -0.860198974609375, -0.56427001953125, -0.1577875018119812, -0.5149208903312683, -0.41060829162597656
65576.82369666667, -0.0780792236328125, -0.8603363037109375, -0.5621795654296875, -0.13148584961891174, -0.520861029624939, -0.4155260920524597
65576.83376366667, -0.069244384765625, -0.8635406494140625, -0.5568084716796875, -0.10445769876241684, -0.5051694512367249, -0.41700735688209534
65576.84383066666, -0.0600738525390625, -0.8684844970703125, -0.54949951171875, -0.0868091955780983, -0.4707062542438507, -0.4123143255710602
65576.85389666667, -0.06341552734375, -0.8719482421875, -0.5450286865234375, -0.07010931521654129, -0.43231573700904846, -0.4101307988166809
65576.86396366668, -0.0679168701171875, -0.8705902099609375, -0.5418701171875, -0.05572105199098587, -0.398427277803421, -0.416176974773407
65576.87403066667, -0.0660247802734375, -0.8667755126953125, -0.5394134521484375, -0.04283721372485161, -0.3653438985347748, -0.42521440982818604
65576.88409766667, -0.0626983642578125, -0.8587799072265625, -0.538116455078125, -0.027543744072318077, -0.3367370069026947, -0.4278120696544647
65576.89416366667, -0.0609893798828125, -0.853240966796875, -0.538055419921875, -0.012016449123620987, -0.3201495110988617, -0.4334840476512909
65576.90423066667, -0.056640625, -0.8489227294921875, -0.540008544921875, 0.0073173013515770435, -0.31265804171562195, -0.43448755145072937
65576.91429766668, -0.046112060546875, -0.84271240234375, -0.542205810546875, 0.022361764684319496, -0.32302039861679077, -0.426898330450058
65576.92436466667, -0.0383453369140625, -0.8443145751953125, -0.538818359375, 0.03520911931991577, -0.34182843565940857, -0.41619160771369934
65576.93443066668, -0.0306243896484375, -0.8514251708984375, -0.530242919921875, 0.039096005260944366, -0.3554164171218872, -0.40383774042129517
65576.94449766667, -0.0236053466796875, -0.8574676513671875, -0.5186614990234375, 0.039926111698150635, -0.36537718772888184, -0.39111024141311646
65576.95456466667, -0.0195465087890625, -0.8586883544921875, -0.507110595703125, 0.027778368443250656, -0.3664051592350006, -0.38226214051246643
65576.96463166668, -0.0202484130859375, -0.857513427734375, -0.5013885498046875, 0.01738032139837742, -0.35563746094703674, -0.37535443902015686
65576.97469866667, -0.023529052734375, -0.852752685546875, -0.4978790283203125, 0.0013289173366501927, -0.35084590315818787, -0.3766828179359436
65576.98476466667, -0.026275634765625, -0.849090576171875, -0.4952850341796875, -0.018521219491958618, -0.3371431529521942, -0.377284437417984
65576.99483166667, -0.027099609375, -0.850006103515625, -0.4940643310546875, -0.032588567584753036, -0.30940738320350647, -0.37921708822250366
65577.00489866667, -0.018280029296875, -0.848236083984375, -0.5020904541015625, -0.03929920122027397, -0.27941858768463135, -0.37692543864250183
65577.01496566668, -0.00482177734375, -0.84698486328125, -0.5137939453125, -0.04463298246264458, -0.26160070300102234, -0.3677369952201843
65577.02503166666, 0.005615234375, -0.8515777587890625, -0.5282440185546875, -0.04272855445742607, -0.25330016016960144, -0.35334980487823486
65577.03509866667, 0.0167388916015625, -0.855712890625, -0.5411834716796875, -0.02780899405479431, -0.2477584034204483, -0.33584991097450256
65577.04516566667, 0.0234375, -0.8561859130859375, -0.5547027587890625, 0.0012026835465803742, -0.2576453983783722, -0.31337523460388184
65577.05523266667, 0.0229339599609375, -0.858612060546875, -0.561279296875, 0.0424174964427948, -0.2699427902698517, -0.2921666204929352
65577.06529866667, 0.021087646484375, -0.8670806884765625, -0.5588836669921875, 0.09145455062389374, -0.2817477881908417, -0.274404913187027
65577.07536566666, 0.01849365234375, -0.878936767578125, -0.549102783203125, 0.12763093411922455, -0.27913177013397217, -0.257030189037323
65577.08543266667, 0.010498046875, -0.8904571533203125, -0.5330810546875, 0.14955194294452667, -0.2701481282711029, -0.2517126500606537
65577.09549966667, 0.00518798828125, -0.89666748046875, -0.518707275390625, 0.1537908911705017, -0.24612988531589508, -0.24896961450576782
65577.10556666667, 0.0029754638671875, -0.9023895263671875, -0.5070953369140625, 0.14076510071754456, -0.2217438519001007, -0.2519147992134094
65577.11563266667, 0.0084991455078125, -0.9080810546875, -0.5019989013671875, 0.12526044249534607, -0.19659800827503204, -0.24887746572494507
65577.12569966666, 0.015380859375, -0.9113311767578125, -0.5010223388671875, 0.10883380472660065, -0.1833818107843399, -0.2419966459274292
65577.13576666667, 0.0306243896484375, -0.9052886962890625, -0.5055084228515625, 0.10129360109567642, -0.17711059749126434, -0.23127129673957825
65577.14583366667, 0.042816162109375, -0.9008636474609375, -0.5095977783203125, 0.1051035150885582, -0.16999569535255432, -0.2092277854681015
65577.15589966667, 0.0502777099609375, -0.8925628662109375, -0.51373291015625, 0.11351723968982697, -0.16794772446155548, -0.18265530467033386
65577.16596666667, 0.051666259765625, -0.8825836181640625, -0.5178985595703125, 0.12043027579784393, -0.1706652194261551, -0.15938273072242737
65577.17603366668, 0.0546875, -0.8743438720703125, -0.5166168212890625, 0.12394537776708603, -0.17735187709331512, -0.13680045306682587
65577.18610066667, 0.0597381591796875, -0.870849609375, -0.51287841796875, 0.11858870089054108, -0.1814957559108734, -0.12119673192501068
65577.19616666668, 0.070526123046875, -0.8701629638671875, -0.5060882568359375, 0.09834281355142593, -0.18355491757392883, -0.10103952884674072
65577.20623391667, 0.0818328857421875, -0.8697357177734375, -0.506561279296875, 0.07143183797597885, -0.2005338966846466, -0.07881758362054825
65577.21630091667, 0.0818634033203125, -0.8694610595703125, -0.50982666015625, 0.03224049508571625, -0.22368955612182617, -0.06157707795500755
65577.22636791666, 0.0806884765625, -0.864776611328125, -0.5165252685546875, -0.007466171868145466, -0.24739249050617218, -0.045584529638290405
65577.23643491667, 0.083251953125, -0.8583831787109375, -0.5245361328125, -0.03924380987882614, -0.25856152176856995, -0.029393574222922325
65577.24650091668, 0.085784912109375, -0.854248046875, -0.53411865234375, -0.06449244171380997, -0.2522277235984802, -0.017234647646546364
65577.25656791667, 0.0865478515625, -0.845916748046875, -0.54791259765625, -0.07115940004587173, -0.23584821820259094, -0.0024612934794276953
65577.26663491667, 0.0858154296875, -0.83331298828125, -0.56158447265625, -0.06849543750286102, -0.21522602438926697, 0.006405168678611517
65577.27670191666, 0.0886993408203125, -0.82098388671875, -0.5759124755859375, -0.042033471167087555, -0.18369579315185547, 0.02274552546441555
65577.28676791667, 0.090301513671875, -0.8162689208984375, -0.5897369384765625, -0.006518086884170771, -0.16440998017787933, 0.031494542956352234
65577.29683491668, 0.0958251953125, -0.8140869140625, -0.5896759033203125, 0.04230538010597229, -0.13834749162197113, 0.0431663803756237
65577.30690191667, 0.1011810302734375, -0.8198699951171875, -0.58343505859375, 0.08883373439311981, -0.11707096546888351, 0.05233990401029587
65577.31696891667, 0.111114501953125, -0.826080322265625, -0.57537841796875, 0.12924933433532715, -0.09668233245611191, 0.06917320936918259
65577.32703591666, 0.117889404296875, -0.833953857421875, -0.5610504150390625, 0.1499793827533722, -0.08390475064516068, 0.07588198035955429
65577.33710191667, 0.11962890625, -0.8421783447265625, -0.5416259765625, 0.15044915676116943, -0.07240096479654312, 0.0776311457157135
65577.34716891668, 0.1213836669921875, -0.8500213623046875, -0.52667236328125, 0.12574461102485657, -0.06097440421581268, 0.06860276311635971
65577.35723591667, 0.1213226318359375, -0.856597900390625, -0.5166168212890625, 0.09353261440992355, -0.05266560986638069, 0.05828514322638512
65577.36730291667, 0.12347412109375, -0.8540802001953125, -0.511474609375, 0.05354445055127144, -0.04146967828273773, 0.043951477855443954
65577.37736891667, 0.128021240234375, -0.8541717529296875, -0.510009765625, 0.022345518693327904, -0.0318484753370285, 0.02695704810321331
65577.38743591667, 0.1359100341796875, -0.8565826416015625, -0.5082244873046875, -0.006993460934609175, -0.029378661885857582, 0.015507853589951992
65577.39750291668, 0.141632080078125, -0.8545379638671875, -0.51275634765625, -0.023060845211148262, -0.035346005111932755, 0.007179616019129753
65577.40756991667, 0.1412200927734375, -0.8476409912109375, -0.5205078125, -0.03507835790514946, -0.05222831666469574, 0.0009747169679030776
65577.41763691667, 0.13543701171875, -0.8383941650390625, -0.5253448486328125, -0.03325435891747475, -0.08057314157485962, -0.007207578979432583
65577.42770291667, 0.1303863525390625, -0.8353118896484375, -0.528717041015625, -0.02653786726295948, -0.11310285329818726, -0.013455887325108051
65577.43776991667, 0.1293792724609375, -0.837554931640625, -0.5283203125, -0.01787061057984829, -0.14107535779476166, -0.009929063729941845
65577.44783691668, 0.12347412109375, -0.8448333740234375, -0.529388427734375, -0.0073236930184066296, -0.14834339916706085, -0.006708236411213875
65577.45790391667, 0.116790771484375, -0.8470916748046875, -0.52685546875, -0.0003206445835530758, -0.15992575883865356, -0.005934854503720999
65577.46797091667, 0.1046600341796875, -0.8532257080078125, -0.5246734619140625, 0.004564391914755106, -0.17111821472644806, -0.011531220749020576
65577.47803691667, 0.0994110107421875, -0.8587799072265625, -0.5179443359375, 0.002609098795801401, -0.16568882763385773, -0.011843076907098293
65577.48810391666, 0.0996551513671875, -0.8617706298828125, -0.5114898681640625, -0.0023529028985649347, -0.14571459591388702, -0.013275325298309326
65577.49817091668, 0.099609375, -0.8617706298828125, -0.50933837890625, -0.019285280257463455, -0.10341214388608932, -0.008304535411298275
65577.50823791667, 0.095977783203125, -0.856597900390625, -0.5063629150390625, -0.03909999877214432, -0.061711035668849945, -0.00504136411473155
65577.51830391667, 0.093231201171875, -0.850677490234375, -0.5108489990234375, -0.0538102351129055, -0.013906228356063366, 0.0022887205705046654
65577.52837091667, 0.104095458984375, -0.8453521728515625, -0.5142364501953125, -0.052984654903411865, 0.027900606393814087, 0.02353222295641899
65577.53843791666, 0.11273193359375, -0.8406829833984375, -0.51507568359375, -0.04676137864589691, 0.07144808769226074, 0.060014333575963974
65577.54850491667, 0.1068878173828125, -0.839263916015625, -0.516815185546875, -0.03569807484745979, 0.107031911611557, 0.09489908069372177
65577.55857191667, 0.0963287353515625, -0.837066650390625, -0.517242431640625, -0.023065637797117233, 0.12598802149295807, 0.12687166035175323
65577.56863791667, 0.084197998046875, -0.8368682861328125, -0.5137939453125, -0.003709516953676939, 0.1374332308769226, 0.14827574789524078
65577.57870491667, 0.0804595947265625, -0.8393707275390625, -0.5055999755859375, 0.02033190242946148, 0.162474125623703, 0.1639290153980255
65577.58877191666, 0.075836181640625, -0.8423919677734375, -0.4950103759765625, 0.04212641343474388, 0.1820177435874939, 0.17397844791412354
65577.59883891667, 0.0658721923828125, -0.8473052978515625, -0.4853515625, 0.05577298253774643, 0.20568658411502838, 0.1662326455116272
65577.60890591667, 0.061676025390625, -0.8560333251953125, -0.4723663330078125, 0.0576648935675621, 0.22330419719219208, 0.15229420363903046
65577.61897191667, 0.060028076171875, -0.86114501953125, -0.4600677490234375, 0.04990497604012489, 0.2414746731519699, 0.13836054503917694
65577.62903891667, 0.0562896728515625, -0.8655242919921875, -0.4553680419921875, 0.027657726779580116, 0.25762566924095154, 0.11519955843687057
65577.63910591666, 0.0476837158203125, -0.8666229248046875, -0.456390380859375, 0.00261895265430212, 0.27625608444213867, 0.0875045508146286
65577.64917291667, 0.045318603515625, -0.8653717041015625, -0.458404541015625, -0.020537765696644783, 0.27209702134132385, 0.062127020210027695
65577.65923891668, 0.054840087890625, -0.865020751953125, -0.4645843505859375, -0.03997031971812248, 0.26990312337875366, 0.042388737201690674
65577.66930591667, 0.06622314453125, -0.8648529052734375, -0.469451904296875, -0.03924354165792465, 0.2680759131908417, 0.035054922103881836
65577.67937291667, 0.073211669921875, -0.8573760986328125, -0.47723388671875, -0.03280534967780113, 0.25909921526908875, 0.03268151357769966
65577.68943991668, 0.0838775634765625, -0.8527069091796875, -0.482269287109375, -0.017126256600022316, 0.23844186961650848, 0.04348835349082947
65577.69950691667, 0.095489501953125, -0.8531494140625, -0.481475830078125, 0.0013528858544304967, 0.2121892273426056, 0.06280506402254105
65577.70957291668, 0.103118896484375, -0.857696533203125, -0.4781341552734375, 0.014752314426004887, 0.19225838780403137, 0.07782742381095886
65577.71963991667, 0.1048126220703125, -0.8646697998046875, -0.473419189453125, 0.018850652500987053, 0.16873948276042938, 0.09344179928302765
65577.72970691667, 0.10052490234375, -0.8701934814453125, -0.46685791015625, 0.018087124451994896, 0.14177177846431732, 0.10346167534589767
65577.73977391668, 0.0924224853515625, -0.8721466064453125, -0.4586639404296875, 0.011903530918061733, 0.12429558485746384, 0.1095813512802124
65577.74984091667, 0.0812835693359375, -0.875701904296875, -0.4519500732421875, 0.009298427030444145, 0.11360006779432297, 0.1099906861782074
65577.75990691668, 0.07025146484375, -0.872589111328125, -0.446868896484375, 0.008547415025532246, 0.12434352189302444, 0.11416146159172058
65577.76997391667, 0.0607452392578125, -0.8661346435546875, -0.4475860595703125, 0.006746852304786444, 0.13502812385559082, 0.11502059549093246
65577.78004091667, 0.04656982421875, -0.8626251220703125, -0.4492340087890625, 0.005817409139126539, 0.15096049010753632, 0.11982786655426025
65577.79010791668, 0.0392303466796875, -0.859344482421875, -0.445831298828125, -0.001677525113336742, 0.16264377534389496, 0.12922270596027374
65577.80017391666, 0.0372314453125, -0.8588714599609375, -0.4443359375, -0.017712950706481934, 0.1794312745332718, 0.1392630785703659
